"forecast_id";"forecast_generated_date";"forecast_date";"forecast_horizon_days";"service_period";"menu_item_id";"menu_variant_id";"menu_item_name";"portion_size";"category";"baseline_portions";"predicted_portions";"lower_bound_portions";"upper_bound_portions";"forecast_confidence_pct";"confirmed_reservation_covers";"weather_condition";"special_occasion";"event_types";"key_demand_drivers";"predicted_revenue_aud";"model_version";"is_synthetic"
"FC-001040";"2026-08-01";"2026-08-07";"6";"Dinner";"MI-050";"MI-050-STANDARD";"Specialty Soda - Lemmy";"Standard";"Drinks";"12.571";"12.571";"10.057";"15.085";"83.2";"57";"Mild";"None";"None";"Weekday | Mild";"61.6";"misecast-menu-v2.0";"true"
"FC-001041";"2026-08-01";"2026-08-07";"6";"Dinner";"MI-051";"MI-051-STANDARD";"Still Water";"Standard";"Drinks";"22.821";"22.821";"18.257";"27.385";"83.2";"57";"Mild";"None";"None";"Weekday | Mild";"68.46";"misecast-menu-v2.0";"true"
"FC-001042";"2026-08-01";"2026-08-07";"6";"Dinner";"MI-052";"MI-052-STANDARD";"Yuzu Ginger Cha";"Standard";"Drinks";"11.679";"11.679";"9.343";"14.015";"83.2";"57";"Mild";"None";"None";"Weekday | Mild";"52.56";"misecast-menu-v2.0";"true"
"FC-001043";"2026-08-01";"2026-08-07";"6";"Dinner";"MI-053";"MI-053-STANDARD";"Avocado";"Standard";"Add-ons / Modifiers";"1.464";"1.464";"1.171";"1.757";"83.2";"57";"Mild";"None";"None";"Weekday | Mild";"2.93";"misecast-menu-v2.0";"true"
"FC-001044";"2026-08-01";"2026-08-07";"6";"Dinner";"MI-054";"MI-054-STANDARD";"63 deg egg";"Standard";"Add-ons / Modifiers";"2";"2";"1.6";"2.4";"83.2";"57";"Mild";"None";"None";"Weekday | Mild";"5";"misecast-menu-v2.0";"true"
"FC-001045";"2026-08-01";"2026-08-07";"6";"Dinner";"MI-055";"MI-055-STANDARD";"Extra Salad";"Standard";"Add-ons / Modifiers";"2.214";"2.214";"1.771";"2.657";"83.2";"57";"Mild";"None";"None";"Weekday | Mild";"4.43";"misecast-menu-v2.0";"true"
"FC-001046";"2026-08-01";"2026-08-07";"6";"Dinner";"MI-056";"MI-056-STANDARD";"Standard topping (kimchi, corn, edamame, nori, etc.)";"Standard";"Add-ons / Modifiers";"1.143";"1.143";"0.914";"1.372";"83.2";"57";"Mild";"None";"None";"Weekday | Mild";"0.57";"misecast-menu-v2.0";"true"
"FC-001047";"2026-08-01";"2026-08-07";"6";"Dinner";"MI-057";"MI-057-STANDARD";"Extra Sauce (any)";"Standard";"Add-ons / Modifiers";"1.036";"1.036";"0.829";"1.243";"83.2";"57";"Mild";"None";"None";"Weekday | Mild";"1.55";"misecast-menu-v2.0";"true"
"FC-001048";"2026-08-01";"2026-08-07";"6";"Dinner";"MI-058";"MI-058-STANDARD";"Extra Sous-vide / Seared Chicken";"Standard";"Add-ons / Modifiers";"3.107";"3.107";"2.486";"3.728";"83.2";"57";"Mild";"None";"None";"Weekday | Mild";"12.43";"misecast-menu-v2.0";"true"
"FC-001049";"2026-08-01";"2026-08-07";"6";"Dinner";"MI-059";"MI-059-STANDARD";"Extra Pan Seared Tofu";"Standard";"Add-ons / Modifiers";"2.393";"2.393";"1.914";"2.872";"83.2";"57";"Mild";"None";"None";"Weekday | Mild";"9.57";"misecast-menu-v2.0";"true"
"FC-001050";"2026-08-01";"2026-08-07";"6";"Dinner";"MI-060";"MI-060-STANDARD";"Extra Eggplant";"Standard";"Add-ons / Modifiers";"3.893";"3.893";"3.114";"4.672";"83.2";"57";"Mild";"None";"None";"Weekday | Mild";"15.57";"misecast-menu-v2.0";"true"
"FC-001051";"2026-08-01";"2026-08-07";"6";"Dinner";"MI-061";"MI-061-STANDARD";"Extra Falafels";"Standard";"Add-ons / Modifiers";"4.679";"4.679";"3.743";"5.615";"83.2";"57";"Mild";"None";"None";"Weekday | Mild";"23.4";"misecast-menu-v2.0";"true"
"FC-001052";"2026-08-01";"2026-08-07";"6";"Dinner";"MI-062";"MI-062-STANDARD";"Extra Karaage Chicken";"Standard";"Add-ons / Modifiers";"3.786";"3.786";"3.029";"4.543";"83.2";"57";"Mild";"None";"None";"Weekday | Mild";"18.93";"misecast-menu-v2.0";"true"
"FC-001053";"2026-08-01";"2026-08-07";"6";"Dinner";"MI-063";"MI-063-STANDARD";"Extra Tiger Prawns";"Standard";"Add-ons / Modifiers";"2.357";"2.357";"1.886";"2.828";"83.2";"57";"Mild";"None";"None";"Weekday | Mild";"11.79";"misecast-menu-v2.0";"true"
"FC-001054";"2026-08-01";"2026-08-07";"6";"Dinner";"MI-064";"MI-064-STANDARD";"Extra Aburi / Sashimi Salmon";"Standard";"Add-ons / Modifiers";"2.464";"2.464";"1.971";"2.957";"83.2";"57";"Mild";"None";"None";"Weekday | Mild";"14.78";"misecast-menu-v2.0";"true"
"FC-001055";"2026-08-01";"2026-08-07";"6";"Dinner";"MI-065";"MI-065-STANDARD";"Extra Sashimi Tuna";"Standard";"Add-ons / Modifiers";"2.357";"2.357";"1.886";"2.828";"83.2";"57";"Mild";"None";"None";"Weekday | Mild";"14.14";"misecast-menu-v2.0";"true"
"FC-001056";"2026-08-01";"2026-08-07";"6";"Dinner";"MI-066";"MI-066-STANDARD";"Extra Wagyu";"Standard";"Add-ons / Modifiers";"2.143";"2.143";"1.714";"2.572";"83.2";"57";"Mild";"None";"None";"Weekday | Mild";"12.86";"misecast-menu-v2.0";"true"
"FC-001057";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-001";"MI-001-SMALL";"Chicken Teriyaki Bowl - Small";"Small";"Signature Nosh Bowls";"6.786";"7.193";"5.754";"8.632";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"107.18";"misecast-menu-v2.0";"true"
"FC-001058";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-001";"MI-001-LARGE";"Chicken Teriyaki Bowl - Large";"Large";"Signature Nosh Bowls";"6.679";"7.079";"5.663";"8.495";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"126.71";"misecast-menu-v2.0";"true"
"FC-001059";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-002";"MI-002-SMALL";"Tofu Teriyaki Bowl - Small";"Small";"Signature Nosh Bowls";"6.179";"6.549";"5.239";"7.859";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"97.58";"misecast-menu-v2.0";"true"
"FC-001060";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-002";"MI-002-LARGE";"Tofu Teriyaki Bowl - Large";"Large";"Signature Nosh Bowls";"6";"6.36";"5.088";"7.632";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"113.84";"misecast-menu-v2.0";"true"
"FC-001061";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-003";"MI-003-SMALL";"Miso Eggplant Bowl - Small";"Small";"Signature Nosh Bowls";"6.679";"7.079";"5.663";"8.495";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"112.56";"misecast-menu-v2.0";"true"
"FC-001062";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-003";"MI-003-LARGE";"Miso Eggplant Bowl - Large";"Large";"Signature Nosh Bowls";"6.607";"7.004";"5.603";"8.405";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"132.38";"misecast-menu-v2.0";"true"
"FC-001063";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-004";"MI-004-SMALL";"Miso Falalalafel - Small";"Small";"Signature Nosh Bowls";"7.714";"8.177";"6.542";"9.812";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"130.01";"misecast-menu-v2.0";"true"
"FC-001064";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-004";"MI-004-LARGE";"Miso Falalalafel - Large";"Large";"Signature Nosh Bowls";"7.714";"8.177";"6.542";"9.812";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"154.55";"misecast-menu-v2.0";"true"
"FC-001065";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-005";"MI-005-SMALL";"Sashimi Bowl - Small";"Small";"Signature Nosh Bowls";"6.821";"7.231";"5.785";"8.677";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"129.43";"misecast-menu-v2.0";"true"
"FC-001066";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-005";"MI-005-LARGE";"Sashimi Bowl - Large";"Large";"Signature Nosh Bowls";"7.036";"7.458";"5.966";"8.95";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"155.87";"misecast-menu-v2.0";"true"
"FC-001067";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-006";"MI-006-SMALL";"Poke Bowl - Small";"Small";"Signature Nosh Bowls";"6.357";"6.739";"5.391";"8.087";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"113.89";"misecast-menu-v2.0";"true"
"FC-001068";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-006";"MI-006-LARGE";"Poke Bowl - Large";"Large";"Signature Nosh Bowls";"6.25";"6.625";"5.3";"7.95";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"131.84";"misecast-menu-v2.0";"true"
"FC-001069";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-007";"MI-007-SMALL";"Wagyu Beef Bowl - Small";"Small";"Signature Nosh Bowls";"6.643";"7.041";"5.633";"8.449";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"126.03";"misecast-menu-v2.0";"true"
"FC-001070";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-007";"MI-007-LARGE";"Wagyu Beef Bowl - Large";"Large";"Signature Nosh Bowls";"6.571";"6.966";"5.573";"8.359";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"145.59";"misecast-menu-v2.0";"true"
"FC-001071";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-008";"MI-008-SMALL";"Karaage Chicken Bowl - Small";"Small";"Signature Nosh Bowls";"6.643";"7.041";"5.633";"8.449";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"118.99";"misecast-menu-v2.0";"true"
"FC-001072";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-008";"MI-008-LARGE";"Karaage Chicken Bowl - Large";"Large";"Signature Nosh Bowls";"6.429";"6.814";"5.451";"8.177";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"135.6";"misecast-menu-v2.0";"true"
"FC-001073";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-009";"MI-009-SMALL";"Power Meal - Small";"Small";"Signature Nosh Bowls";"8";"8.48";"6.784";"10.176";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"160.27";"misecast-menu-v2.0";"true"
"FC-001074";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-009";"MI-009-LARGE";"Power Meal - Large";"Large";"Signature Nosh Bowls";"7.821";"8.291";"6.633";"9.949";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"181.57";"misecast-menu-v2.0";"true"
"FC-001075";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-010";"MI-010-SMALL";"Salmon Yuzu Bowl - Small";"Small";"Signature Nosh Bowls";"7.071";"7.496";"5.997";"8.995";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"134.18";"misecast-menu-v2.0";"true"
"FC-001076";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-010";"MI-010-LARGE";"Salmon Yuzu Bowl - Large";"Large";"Signature Nosh Bowls";"6.929";"7.344";"5.875";"8.813";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"153.49";"misecast-menu-v2.0";"true"
"FC-001077";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-011";"MI-011-STANDARD";"Karaage Bento";"Standard";"Protein Bento";"15.786";"16.733";"13.386";"20.08";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"232.59";"misecast-menu-v2.0";"true"
"FC-001078";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-012";"MI-012-STANDARD";"Salmon Aburi Bento";"Standard";"Protein Bento";"15.929";"16.884";"13.507";"20.261";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"251.57";"misecast-menu-v2.0";"true"
"FC-001079";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-013";"MI-013-STANDARD";"Tofu Bento";"Standard";"Protein Bento";"15.964";"16.922";"13.538";"20.306";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"218.29";"misecast-menu-v2.0";"true"
"FC-001080";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-014";"MI-014-SMALL";"Create Your Own - Sous-vide Chicken - Small";"Small";"Create Your Own Bowl";"6.036";"6.398";"5.118";"7.678";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"101.73";"misecast-menu-v2.0";"true"
"FC-001081";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-014";"MI-014-LARGE";"Create Your Own - Sous-vide Chicken - Large";"Large";"Create Your Own Bowl";"6.214";"6.587";"5.27";"7.904";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"124.49";"misecast-menu-v2.0";"true"
"FC-001082";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-015";"MI-015-SMALL";"Create Your Own - Seared Chicken - Small";"Small";"Create Your Own Bowl";"6.393";"6.776";"5.421";"8.131";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"107.74";"misecast-menu-v2.0";"true"
"FC-001083";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-015";"MI-015-LARGE";"Create Your Own - Seared Chicken - Large";"Large";"Create Your Own Bowl";"6.357";"6.739";"5.391";"8.087";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"127.37";"misecast-menu-v2.0";"true"
"FC-001084";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-016";"MI-016-SMALL";"Create Your Own - Pan-seared Tofu - Small";"Small";"Create Your Own Bowl";"5.893";"6.246";"4.997";"7.495";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"99.31";"misecast-menu-v2.0";"true"
"FC-001085";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-016";"MI-016-LARGE";"Create Your Own - Pan-seared Tofu - Large";"Large";"Create Your Own Bowl";"5.964";"6.322";"5.058";"7.586";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"119.49";"misecast-menu-v2.0";"true"
"FC-001086";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-017";"MI-017-SMALL";"Create Your Own - Crispy Eggplant - Small";"Small";"Create Your Own Bowl";"6.571";"6.966";"5.573";"8.359";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"117.73";"misecast-menu-v2.0";"true"
"FC-001087";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-017";"MI-017-LARGE";"Create Your Own - Crispy Eggplant - Large";"Large";"Create Your Own Bowl";"6.571";"6.966";"5.573";"8.359";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"138.62";"misecast-menu-v2.0";"true"
"FC-001088";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-018";"MI-018-SMALL";"Create Your Own - Miso Beet Falafel - Small";"Small";"Create Your Own Bowl";"7.107";"7.534";"6.027";"9.041";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"127.32";"misecast-menu-v2.0";"true"
"FC-001089";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-018";"MI-018-LARGE";"Create Your Own - Miso Beet Falafel - Large";"Large";"Create Your Own Bowl";"7.107";"7.534";"6.027";"9.041";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"149.93";"misecast-menu-v2.0";"true"
"FC-001090";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-019";"MI-019-SMALL";"Create Your Own - Tiger Prawns - Small";"Small";"Create Your Own Bowl";"5.893";"6.246";"4.997";"7.495";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"105.56";"misecast-menu-v2.0";"true"
"FC-001091";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-019";"MI-019-LARGE";"Create Your Own - Tiger Prawns - Large";"Large";"Create Your Own Bowl";"5.821";"6.171";"4.937";"7.405";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"122.8";"misecast-menu-v2.0";"true"
"FC-001092";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-020";"MI-020-SMALL";"Create Your Own - Karaage Chicken - Small";"Small";"Create Your Own Bowl";"6.75";"7.155";"5.724";"8.586";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"128.07";"misecast-menu-v2.0";"true"
"FC-001093";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-020";"MI-020-LARGE";"Create Your Own - Karaage Chicken - Large";"Large";"Create Your Own Bowl";"6.464";"6.852";"5.482";"8.222";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"143.21";"misecast-menu-v2.0";"true"
"FC-001094";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-021";"MI-021-SMALL";"Create Your Own - Sashimi Salmon - Small";"Small";"Create Your Own Bowl";"5.964";"6.322";"5.058";"7.586";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"113.16";"misecast-menu-v2.0";"true"
"FC-001095";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-021";"MI-021-LARGE";"Create Your Own - Sashimi Salmon - Large";"Large";"Create Your Own Bowl";"5.75";"6.095";"4.876";"7.314";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"127.39";"misecast-menu-v2.0";"true"
"FC-001096";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-022";"MI-022-SMALL";"Create Your Own - Sashimi Tuna - Small";"Small";"Create Your Own Bowl";"6.179";"6.549";"5.239";"7.859";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"117.23";"misecast-menu-v2.0";"true"
"FC-001097";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-022";"MI-022-LARGE";"Create Your Own - Sashimi Tuna - Large";"Large";"Create Your Own Bowl";"6.036";"6.398";"5.118";"7.678";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"133.72";"misecast-menu-v2.0";"true"
"FC-001098";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-023";"MI-023-SMALL";"Create Your Own - Flame-seared Salmon - Small";"Small";"Create Your Own Bowl";"5.929";"6.284";"5.027";"7.541";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"118.77";"misecast-menu-v2.0";"true"
"FC-001099";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-023";"MI-023-LARGE";"Create Your Own - Flame-seared Salmon - Large";"Large";"Create Your Own Bowl";"5.857";"6.209";"4.967";"7.451";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"135.98";"misecast-menu-v2.0";"true"
"FC-001100";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-024";"MI-024-SMALL";"Create Your Own - Flame-seared Wagyu - Small";"Small";"Create Your Own Bowl";"5.929";"6.284";"5.027";"7.541";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"118.77";"misecast-menu-v2.0";"true"
"FC-001101";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-024";"MI-024-LARGE";"Create Your Own - Flame-seared Wagyu - Large";"Large";"Create Your Own Bowl";"5.679";"6.019";"4.815";"7.223";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"131.82";"misecast-menu-v2.0";"true"
"FC-001102";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-025";"MI-025-SMALL";"Create Your Own - No Protein - Small";"Small";"Create Your Own Bowl";"4.821";"5.111";"4.089";"6.133";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"65.93";"misecast-menu-v2.0";"true"
"FC-001103";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-025";"MI-025-LARGE";"Create Your Own - No Protein - Large";"Large";"Create Your Own Bowl";"4.643";"4.921";"3.937";"5.905";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"78.24";"misecast-menu-v2.0";"true"
"FC-001104";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-026";"MI-026-STANDARD";"Miso Soup";"Standard";"Light Bites";"9.714";"10.297";"8.238";"12.356";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"25.74";"misecast-menu-v2.0";"true"
"FC-001105";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-027";"MI-027-STANDARD";"Raw Balls - Peanut Butter";"Standard";"Light Bites";"1.964";"2.082";"1.666";"2.498";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"8.74";"misecast-menu-v2.0";"true"
"FC-001106";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-028";"MI-028-STANDARD";"Raw Balls - Choc Brownie";"Standard";"Light Bites";"1.893";"2.006";"1.605";"2.407";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"8.43";"misecast-menu-v2.0";"true"
"FC-001107";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-029";"MI-029-STANDARD";"Raw Balls - Coconut Cacao";"Standard";"Light Bites";"1.893";"2.006";"1.605";"2.407";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"8.43";"misecast-menu-v2.0";"true"
"FC-001108";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-030";"MI-030-STANDARD";"Raw Balls - Hazelnut";"Standard";"Light Bites";"1.786";"1.893";"1.514";"2.272";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"7.95";"misecast-menu-v2.0";"true"
"FC-001109";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-031";"MI-031-STANDARD";"Raw Balls - Apricot Delight";"Standard";"Light Bites";"1.893";"2.006";"1.605";"2.407";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"8.43";"misecast-menu-v2.0";"true"
"FC-001110";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-032";"MI-032-STANDARD";"myDeal - $5 Crispy Chicken Bites";"Standard";"Promotions";"3.286";"3.483";"2.786";"4.18";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"17.42";"misecast-menu-v2.0";"true"
"FC-001111";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-033";"MI-033-STANDARD";"Coconut Water";"Standard";"Drinks";"12.179";"12.909";"10.327";"15.491";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"54.22";"misecast-menu-v2.0";"true"
"FC-001112";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-034";"MI-034-STANDARD";"Cold Pressed Juice - Watermelon Lime";"Standard";"Drinks";"11.214";"11.887";"9.51";"14.264";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"65.38";"misecast-menu-v2.0";"true"
"FC-001113";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-035";"MI-035-STANDARD";"Cold Pressed Juice - Classic OJ";"Standard";"Drinks";"11.429";"12.114";"9.691";"14.537";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"66.63";"misecast-menu-v2.0";"true"
"FC-001114";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-036";"MI-036-STANDARD";"Cold Pressed Juice - Pineapple Mint";"Standard";"Drinks";"11.393";"12.076";"9.661";"14.491";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"66.42";"misecast-menu-v2.0";"true"
"FC-001115";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-037";"MI-037-STANDARD";"Dash Sparkling Water - Lime";"Standard";"Drinks";"12.071";"12.796";"10.237";"15.355";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"51.18";"misecast-menu-v2.0";"true"
"FC-001116";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-038";"MI-038-STANDARD";"Dash Sparkling Water - Raspberry";"Standard";"Drinks";"12.357";"13.099";"10.479";"15.719";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"52.4";"misecast-menu-v2.0";"true"
"FC-001117";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-039";"MI-039-STANDARD";"Dash Sparkling Water - Peach";"Standard";"Drinks";"12.179";"12.909";"10.327";"15.491";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"51.64";"misecast-menu-v2.0";"true"
"FC-001118";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-040";"MI-040-STANDARD";"Kombucha - Ginger Lemon";"Standard";"Drinks";"12.25";"12.985";"10.388";"15.582";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"71.42";"misecast-menu-v2.0";"true"
"FC-001119";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-041";"MI-041-STANDARD";"Kombucha - Lemon Lime Mint";"Standard";"Drinks";"11.964";"12.682";"10.146";"15.218";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"69.75";"misecast-menu-v2.0";"true"
"FC-001120";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-042";"MI-042-STANDARD";"Kombucha - Peach";"Standard";"Drinks";"12.5";"13.25";"10.6";"15.9";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"72.88";"misecast-menu-v2.0";"true"
"FC-001121";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-043";"MI-043-STANDARD";"Kombucha - Raspberry Lemonade";"Standard";"Drinks";"12.071";"12.796";"10.237";"15.355";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"70.38";"misecast-menu-v2.0";"true"
"FC-001122";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-044";"MI-044-STANDARD";"Sodaly - Passionfruit";"Standard";"Drinks";"12.429";"13.174";"10.539";"15.809";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"64.55";"misecast-menu-v2.0";"true"
"FC-001123";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-045";"MI-045-STANDARD";"Sodaly - Guava";"Standard";"Drinks";"12.536";"13.288";"10.63";"15.946";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"65.11";"misecast-menu-v2.0";"true"
"FC-001124";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-046";"MI-046-STANDARD";"Sodaly - Raspberry";"Standard";"Drinks";"12.429";"13.174";"10.539";"15.809";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"64.55";"misecast-menu-v2.0";"true"
"FC-001125";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-047";"MI-047-STANDARD";"Sparkling Water";"Standard";"Drinks";"18.75";"19.875";"15.9";"23.85";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"69.56";"misecast-menu-v2.0";"true"
"FC-001126";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-048";"MI-048-STANDARD";"Specialty Soda - Gingerella";"Standard";"Drinks";"12.179";"12.909";"10.327";"15.491";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"63.25";"misecast-menu-v2.0";"true"
"FC-001127";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-049";"MI-049-STANDARD";"Specialty Soda - Karma Cola";"Standard";"Drinks";"12.393";"13.136";"10.509";"15.763";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"64.37";"misecast-menu-v2.0";"true"
"FC-001128";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-050";"MI-050-STANDARD";"Specialty Soda - Lemmy";"Standard";"Drinks";"12.107";"12.834";"10.267";"15.401";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"62.89";"misecast-menu-v2.0";"true"
"FC-001129";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-051";"MI-051-STANDARD";"Still Water";"Standard";"Drinks";"22.286";"23.623";"18.898";"28.348";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"70.87";"misecast-menu-v2.0";"true"
"FC-001130";"2026-08-01";"2026-08-08";"7";"Lunch";"MI-052";"MI-052-STANDARD";"Yuzu Ginger Cha";"Standard";"Drinks";"11.464";"12.152";"9.722";"14.582";"82.4";"36";"Rain";"None";"None";"Weekend | Rain";"54.68";"misecast-menu-v2.0";"true"
