"data_split";"date";"service_period";"menu_item_id";"menu_variant_id";"menu_item_name";"portion_size";"category";"day_of_week";"month";"season";"is_weekend";"is_public_holiday";"is_school_holiday";"special_occasion";"average_temperature_c";"maximum_temperature_c";"rain_probability_pct";"rainfall_mm";"weather_condition";"is_hot_day";"is_cold_day";"confirmed_reservation_covers";"event_count";"event_types";"total_event_attendance";"nearest_event_distance_km";"maximum_event_relevance_score";"promotion_active";"promotion_discount_pct";"lag_7_day_quantity";"rolling_28_day_average";"quantity_sold_target";"dine_in_quantity_actual";"takeaway_quantity_actual";"delivery_quantity_actual";"gross_sales_aud_actual";"net_sales_aud_actual";"is_synthetic"
"training";"2026-06-25";"Lunch";"MI-019";"MI-019-SMALL";"Create Your Own - Tiger Prawns - Small";"Small";"Create Your Own Bowl";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"6";"6.179";"6";"4";"1";"1";"101.4";"101.4";"true"
"training";"2026-06-25";"Lunch";"MI-019";"MI-019-LARGE";"Create Your Own - Tiger Prawns - Large";"Large";"Create Your Own Bowl";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"5";"5.929";"6";"4";"1";"1";"119.4";"119.4";"true"
"training";"2026-06-25";"Lunch";"MI-020";"MI-020-SMALL";"Create Your Own - Karaage Chicken - Small";"Small";"Create Your Own Bowl";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"6";"6.5";"7";"4";"2";"1";"125.3";"125.3";"true"
"training";"2026-06-25";"Lunch";"MI-020";"MI-020-LARGE";"Create Your Own - Karaage Chicken - Large";"Large";"Create Your Own Bowl";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"7";"6.643";"7";"4";"2";"1";"146.3";"146.3";"true"
"training";"2026-06-25";"Lunch";"MI-021";"MI-021-SMALL";"Create Your Own - Sashimi Salmon - Small";"Small";"Create Your Own Bowl";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"5";"6";"6";"4";"1";"1";"107.4";"107.4";"true"
"training";"2026-06-25";"Lunch";"MI-021";"MI-021-LARGE";"Create Your Own - Sashimi Salmon - Large";"Large";"Create Your Own Bowl";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"5";"5.786";"5";"3";"1";"1";"104.5";"104.5";"true"
"training";"2026-06-25";"Lunch";"MI-022";"MI-022-SMALL";"Create Your Own - Sashimi Tuna - Small";"Small";"Create Your Own Bowl";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"6";"6.036";"6";"4";"1";"1";"107.4";"107.4";"true"
"training";"2026-06-25";"Lunch";"MI-022";"MI-022-LARGE";"Create Your Own - Sashimi Tuna - Large";"Large";"Create Your Own Bowl";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"5";"6";"6";"4";"1";"1";"125.4";"125.4";"true"
"training";"2026-06-25";"Lunch";"MI-023";"MI-023-SMALL";"Create Your Own - Flame-seared Salmon - Small";"Small";"Create Your Own Bowl";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"7";"6";"5";"3";"1";"1";"94.5";"94.5";"true"
"training";"2026-06-25";"Lunch";"MI-023";"MI-023-LARGE";"Create Your Own - Flame-seared Salmon - Large";"Large";"Create Your Own Bowl";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"6";"5.75";"5";"3";"1";"1";"109.5";"109.5";"true"
"training";"2026-06-25";"Lunch";"MI-024";"MI-024-SMALL";"Create Your Own - Flame-seared Wagyu - Small";"Small";"Create Your Own Bowl";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"6";"5.75";"5";"3";"1";"1";"94.5";"94.5";"true"
"training";"2026-06-25";"Lunch";"MI-024";"MI-024-LARGE";"Create Your Own - Flame-seared Wagyu - Large";"Large";"Create Your Own Bowl";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"7";"5.857";"5";"3";"1";"1";"109.5";"109.5";"true"
"training";"2026-06-25";"Lunch";"MI-025";"MI-025-SMALL";"Create Your Own - No Protein - Small";"Small";"Create Your Own Bowl";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"4";"4.786";"5";"3";"1";"1";"64.5";"64.5";"true"
"training";"2026-06-25";"Lunch";"MI-025";"MI-025-LARGE";"Create Your Own - No Protein - Large";"Large";"Create Your Own Bowl";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"5";"4.714";"5";"3";"1";"1";"79.5";"79.5";"true"
"training";"2026-06-25";"Lunch";"MI-026";"MI-026-STANDARD";"Miso Soup";"Standard";"Light Bites";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"10";"9.964";"11";"7";"2";"2";"27.5";"27.5";"true"
"training";"2026-06-25";"Lunch";"MI-027";"MI-027-STANDARD";"Raw Balls - Peanut Butter";"Standard";"Light Bites";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"2";"1.75";"2";"1";"1";"0";"8.4";"8.4";"true"
"training";"2026-06-25";"Lunch";"MI-028";"MI-028-STANDARD";"Raw Balls - Choc Brownie";"Standard";"Light Bites";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"2";"1.821";"2";"1";"1";"0";"8.4";"8.4";"true"
"training";"2026-06-25";"Lunch";"MI-029";"MI-029-STANDARD";"Raw Balls - Coconut Cacao";"Standard";"Light Bites";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"1";"1.75";"2";"1";"1";"0";"8.4";"8.4";"true"
"training";"2026-06-25";"Lunch";"MI-030";"MI-030-STANDARD";"Raw Balls - Hazelnut";"Standard";"Light Bites";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"1";"1.679";"2";"1";"1";"0";"8.4";"8.4";"true"
"training";"2026-06-25";"Lunch";"MI-031";"MI-031-STANDARD";"Raw Balls - Apricot Delight";"Standard";"Light Bites";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"2";"1.929";"1";"1";"0";"0";"4.2";"4.2";"true"
"training";"2026-06-25";"Lunch";"MI-032";"MI-032-STANDARD";"myDeal - $5 Crispy Chicken Bites";"Standard";"Promotions";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"3";"3.321";"4";"2";"1";"1";"20";"20";"true"
"training";"2026-06-25";"Lunch";"MI-033";"MI-033-STANDARD";"Coconut Water";"Standard";"Drinks";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"13";"12.357";"11";"7";"2";"2";"46.2";"46.2";"true"
"training";"2026-06-25";"Lunch";"MI-034";"MI-034-STANDARD";"Cold Pressed Juice - Watermelon Lime";"Standard";"Drinks";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"11";"11.107";"10";"6";"2";"2";"55";"55";"true"
"training";"2026-06-25";"Lunch";"MI-035";"MI-035-STANDARD";"Cold Pressed Juice - Classic OJ";"Standard";"Drinks";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"9";"10.821";"11";"7";"2";"2";"60.5";"60.5";"true"
"training";"2026-06-25";"Lunch";"MI-036";"MI-036-STANDARD";"Cold Pressed Juice - Pineapple Mint";"Standard";"Drinks";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"12";"11.143";"11";"7";"2";"2";"60.5";"60.5";"true"
"training";"2026-06-25";"Lunch";"MI-037";"MI-037-STANDARD";"Dash Sparkling Water - Lime";"Standard";"Drinks";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"11";"11.929";"13";"8";"3";"2";"52";"52";"true"
"training";"2026-06-25";"Lunch";"MI-038";"MI-038-STANDARD";"Dash Sparkling Water - Raspberry";"Standard";"Drinks";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"14";"12.107";"12";"7";"3";"2";"48";"48";"true"
"training";"2026-06-25";"Lunch";"MI-039";"MI-039-STANDARD";"Dash Sparkling Water - Peach";"Standard";"Drinks";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"11";"12.25";"10";"6";"2";"2";"40";"40";"true"
"training";"2026-06-25";"Lunch";"MI-040";"MI-040-STANDARD";"Kombucha - Ginger Lemon";"Standard";"Drinks";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"10";"12.071";"11";"7";"2";"2";"60.5";"60.5";"true"
"training";"2026-06-25";"Lunch";"MI-041";"MI-041-STANDARD";"Kombucha - Lemon Lime Mint";"Standard";"Drinks";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"12";"12.25";"13";"8";"3";"2";"71.5";"71.5";"true"
"training";"2026-06-25";"Lunch";"MI-042";"MI-042-STANDARD";"Kombucha - Peach";"Standard";"Drinks";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"11";"11.929";"12";"7";"3";"2";"66";"66";"true"
"training";"2026-06-25";"Lunch";"MI-043";"MI-043-STANDARD";"Kombucha - Raspberry Lemonade";"Standard";"Drinks";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"13";"12";"11";"7";"2";"2";"60.5";"60.5";"true"
"training";"2026-06-25";"Lunch";"MI-044";"MI-044-STANDARD";"Sodaly - Passionfruit";"Standard";"Drinks";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"12";"12";"13";"8";"3";"2";"63.7";"63.7";"true"
"training";"2026-06-25";"Lunch";"MI-045";"MI-045-STANDARD";"Sodaly - Guava";"Standard";"Drinks";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"11";"12.071";"12";"7";"3";"2";"58.8";"58.8";"true"
"training";"2026-06-25";"Lunch";"MI-046";"MI-046-STANDARD";"Sodaly - Raspberry";"Standard";"Drinks";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"13";"12.143";"10";"6";"2";"2";"49";"49";"true"
"training";"2026-06-25";"Lunch";"MI-047";"MI-047-STANDARD";"Sparkling Water";"Standard";"Drinks";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"18";"18.607";"19";"11";"4";"4";"66.5";"66.5";"true"
"training";"2026-06-25";"Lunch";"MI-048";"MI-048-STANDARD";"Specialty Soda - Gingerella";"Standard";"Drinks";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"13";"12.393";"11";"7";"2";"2";"53.9";"53.9";"true"
"training";"2026-06-25";"Lunch";"MI-049";"MI-049-STANDARD";"Specialty Soda - Karma Cola";"Standard";"Drinks";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"12";"12.036";"13";"8";"3";"2";"63.7";"63.7";"true"
"training";"2026-06-25";"Lunch";"MI-050";"MI-050-STANDARD";"Specialty Soda - Lemmy";"Standard";"Drinks";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"10";"11.929";"11";"7";"2";"2";"53.9";"53.9";"true"
"training";"2026-06-25";"Lunch";"MI-051";"MI-051-STANDARD";"Still Water";"Standard";"Drinks";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"21";"21.821";"22";"13";"5";"4";"66";"66";"true"
"training";"2026-06-25";"Lunch";"MI-052";"MI-052-STANDARD";"Yuzu Ginger Cha";"Standard";"Drinks";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"12";"11.25";"9";"5";"2";"2";"40.5";"40.5";"true"
"training";"2026-06-25";"Lunch";"MI-053";"MI-053-STANDARD";"Avocado";"Standard";"Add-ons / Modifiers";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"1";"1.429";"1";"1";"0";"0";"2";"2";"true"
"training";"2026-06-25";"Lunch";"MI-054";"MI-054-STANDARD";"63 deg egg";"Standard";"Add-ons / Modifiers";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"2";"2";"2";"1";"1";"0";"5";"5";"true"
"training";"2026-06-25";"Lunch";"MI-055";"MI-055-STANDARD";"Extra Salad";"Standard";"Add-ons / Modifiers";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"2";"2";"2";"1";"1";"0";"4";"4";"true"
"training";"2026-06-25";"Lunch";"MI-056";"MI-056-STANDARD";"Standard topping (kimchi, corn, edamame, nori, etc.)";"Standard";"Add-ons / Modifiers";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"1";"1.036";"1";"1";"0";"0";"0.5";"0.5";"true"
"training";"2026-06-25";"Lunch";"MI-057";"MI-057-STANDARD";"Extra Sauce (any)";"Standard";"Add-ons / Modifiers";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"1";"1";"1";"1";"0";"0";"1.5";"1.5";"true"
"training";"2026-06-25";"Lunch";"MI-058";"MI-058-STANDARD";"Extra Sous-vide / Seared Chicken";"Standard";"Add-ons / Modifiers";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"3";"2.964";"3";"2";"1";"0";"12";"12";"true"
"training";"2026-06-25";"Lunch";"MI-059";"MI-059-STANDARD";"Extra Pan Seared Tofu";"Standard";"Add-ons / Modifiers";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"2";"2.25";"2";"1";"1";"0";"8";"8";"true"
"training";"2026-06-25";"Lunch";"MI-060";"MI-060-STANDARD";"Extra Eggplant";"Standard";"Add-ons / Modifiers";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"4";"3.786";"3";"2";"1";"0";"12";"12";"true"
"training";"2026-06-25";"Lunch";"MI-061";"MI-061-STANDARD";"Extra Falafels";"Standard";"Add-ons / Modifiers";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"4";"4.321";"5";"3";"1";"1";"25";"25";"true"
"training";"2026-06-25";"Lunch";"MI-062";"MI-062-STANDARD";"Extra Karaage Chicken";"Standard";"Add-ons / Modifiers";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"4";"3.714";"4";"2";"1";"1";"20";"20";"true"
"training";"2026-06-25";"Lunch";"MI-063";"MI-063-STANDARD";"Extra Tiger Prawns";"Standard";"Add-ons / Modifiers";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"2";"2.321";"2";"1";"1";"0";"10";"10";"true"
"training";"2026-06-25";"Lunch";"MI-064";"MI-064-STANDARD";"Extra Aburi / Sashimi Salmon";"Standard";"Add-ons / Modifiers";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"2";"2.25";"3";"2";"1";"0";"18";"18";"true"
"training";"2026-06-25";"Lunch";"MI-065";"MI-065-STANDARD";"Extra Sashimi Tuna";"Standard";"Add-ons / Modifiers";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"2";"2.357";"2";"1";"1";"0";"12";"12";"true"
"training";"2026-06-25";"Lunch";"MI-066";"MI-066-STANDARD";"Extra Wagyu";"Standard";"Add-ons / Modifiers";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"32";"0";"None";"0";"";"0";"false";"0";"2";"2.071";"2";"1";"1";"0";"12";"12";"true"
"training";"2026-06-25";"Dinner";"MI-001";"MI-001-SMALL";"Chicken Teriyaki Bowl - Small";"Small";"Signature Nosh Bowls";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"49";"0";"None";"0";"";"0";"false";"0";"9";"9.393";"8";"5";"2";"1";"119.2";"119.2";"true"
"training";"2026-06-25";"Dinner";"MI-001";"MI-001-LARGE";"Chicken Teriyaki Bowl - Large";"Large";"Signature Nosh Bowls";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"49";"0";"None";"0";"";"0";"false";"0";"9";"9.464";"8";"5";"2";"1";"143.2";"143.2";"true"
"training";"2026-06-25";"Dinner";"MI-002";"MI-002-SMALL";"Tofu Teriyaki Bowl - Small";"Small";"Signature Nosh Bowls";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"49";"0";"None";"0";"";"0";"false";"0";"8";"8.893";"9";"5";"2";"2";"134.1";"134.1";"true"
"training";"2026-06-25";"Dinner";"MI-002";"MI-002-LARGE";"Tofu Teriyaki Bowl - Large";"Large";"Signature Nosh Bowls";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"49";"0";"None";"0";"";"0";"false";"0";"7";"8.929";"9";"5";"2";"2";"161.1";"161.1";"true"
"training";"2026-06-25";"Dinner";"MI-003";"MI-003-SMALL";"Miso Eggplant Bowl - Small";"Small";"Signature Nosh Bowls";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"49";"0";"None";"0";"";"0";"false";"0";"10";"9.643";"8";"5";"2";"1";"127.2";"127.2";"true"
"training";"2026-06-25";"Dinner";"MI-003";"MI-003-LARGE";"Miso Eggplant Bowl - Large";"Large";"Signature Nosh Bowls";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"49";"0";"None";"0";"";"0";"false";"0";"9";"9.357";"8";"5";"2";"1";"151.2";"151.2";"true"
"training";"2026-06-25";"Dinner";"MI-004";"MI-004-SMALL";"Miso Falalalafel - Small";"Small";"Signature Nosh Bowls";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"49";"0";"None";"0";"";"0";"false";"0";"10";"11.286";"12";"7";"3";"2";"190.8";"190.8";"true"
"training";"2026-06-25";"Dinner";"MI-004";"MI-004-LARGE";"Miso Falalalafel - Large";"Large";"Signature Nosh Bowls";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"49";"0";"None";"0";"";"0";"false";"0";"10";"11.321";"12";"7";"3";"2";"226.8";"226.8";"true"
"training";"2026-06-25";"Dinner";"MI-005";"MI-005-SMALL";"Sashimi Bowl - Small";"Small";"Signature Nosh Bowls";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"49";"0";"None";"0";"";"0";"false";"0";"11";"9.821";"9";"5";"2";"2";"161.1";"161.1";"true"
"training";"2026-06-25";"Dinner";"MI-005";"MI-005-LARGE";"Sashimi Bowl - Large";"Large";"Signature Nosh Bowls";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"49";"0";"None";"0";"";"0";"false";"0";"10";"9.821";"9";"5";"2";"2";"188.1";"188.1";"true"
"training";"2026-06-25";"Dinner";"MI-006";"MI-006-SMALL";"Poke Bowl - Small";"Small";"Signature Nosh Bowls";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"49";"0";"None";"0";"";"0";"false";"0";"9";"9.179";"7";"4";"2";"1";"118.3";"118.3";"true"
"training";"2026-06-25";"Dinner";"MI-006";"MI-006-LARGE";"Poke Bowl - Large";"Large";"Signature Nosh Bowls";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"49";"0";"None";"0";"";"0";"false";"0";"9";"9.143";"8";"5";"2";"1";"159.2";"159.2";"true"
"training";"2026-06-25";"Dinner";"MI-007";"MI-007-SMALL";"Wagyu Beef Bowl - Small";"Small";"Signature Nosh Bowls";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"49";"0";"None";"0";"";"0";"false";"0";"9";"9.393";"10";"6";"2";"2";"179";"179";"true"
"training";"2026-06-25";"Dinner";"MI-007";"MI-007-LARGE";"Wagyu Beef Bowl - Large";"Large";"Signature Nosh Bowls";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"49";"0";"None";"0";"";"0";"false";"0";"8";"9.5";"10";"6";"2";"2";"209";"209";"true"
"training";"2026-06-25";"Dinner";"MI-008";"MI-008-SMALL";"Karaage Chicken Bowl - Small";"Small";"Signature Nosh Bowls";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"49";"0";"None";"0";"";"0";"false";"0";"10";"9.143";"9";"5";"2";"2";"152.1";"152.1";"true"
"training";"2026-06-25";"Dinner";"MI-008";"MI-008-LARGE";"Karaage Chicken Bowl - Large";"Large";"Signature Nosh Bowls";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"49";"0";"None";"0";"";"0";"false";"0";"10";"9";"9";"5";"2";"2";"179.1";"179.1";"true"
"training";"2026-06-25";"Dinner";"MI-009";"MI-009-SMALL";"Power Meal - Small";"Small";"Signature Nosh Bowls";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"49";"0";"None";"0";"";"0";"false";"0";"10";"10.571";"9";"5";"2";"2";"170.1";"170.1";"true"
"training";"2026-06-25";"Dinner";"MI-009";"MI-009-LARGE";"Power Meal - Large";"Large";"Signature Nosh Bowls";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"49";"0";"None";"0";"";"0";"false";"0";"11";"10.536";"9";"5";"2";"2";"197.1";"197.1";"true"
"training";"2026-06-25";"Dinner";"MI-010";"MI-010-SMALL";"Salmon Yuzu Bowl - Small";"Small";"Signature Nosh Bowls";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"49";"0";"None";"0";"";"0";"false";"0";"11";"9.857";"9";"5";"2";"2";"161.1";"161.1";"true"
"training";"2026-06-25";"Dinner";"MI-010";"MI-010-LARGE";"Salmon Yuzu Bowl - Large";"Large";"Signature Nosh Bowls";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"49";"0";"None";"0";"";"0";"false";"0";"10";"9.643";"9";"5";"2";"2";"188.1";"188.1";"true"
"training";"2026-06-25";"Dinner";"MI-011";"MI-011-STANDARD";"Karaage Bento";"Standard";"Protein Bento";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"49";"0";"None";"0";"";"0";"false";"0";"14";"16.571";"17";"10";"4";"3";"236.3";"236.3";"true"
"training";"2026-06-25";"Dinner";"MI-012";"MI-012-STANDARD";"Salmon Aburi Bento";"Standard";"Protein Bento";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"49";"0";"None";"0";"";"0";"false";"0";"16";"15.679";"13";"8";"3";"2";"193.7";"193.7";"true"
"training";"2026-06-25";"Dinner";"MI-013";"MI-013-STANDARD";"Tofu Bento";"Standard";"Protein Bento";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"49";"0";"None";"0";"";"0";"false";"0";"13";"15.679";"15";"9";"3";"3";"193.5";"193.5";"true"
"training";"2026-06-25";"Dinner";"MI-014";"MI-014-SMALL";"Create Your Own - Sous-vide Chicken - Small";"Small";"Create Your Own Bowl";"Thursday";"June";"Winter";"false";"false";"false";"None";"11.8";"18";"42";"0";"Mild";"false";"false";"49";"0";"None";"0";"";"0";"false";"0";"8";"8.929";"9";"5";"2";"2";"143.1";"143.1";"true"
