forecast_id;forecast_generated_date;forecast_date;forecast_horizon_days;service_period;menu_item_id;menu_variant_id;menu_item_name;portion_size;category;baseline_portions;predicted_portions;lower_bound_portions;upper_bound_portions;forecast_confidence_pct;confirmed_reservation_covers;weather_condition;special_occasion;event_types;key_demand_drivers;predicted_revenue_aud;model_version;is_synthetic
FC-fbef532c-4070-46ca-bddb-e378523e9d4d;2026-08-02;2026-08-04;2;Dinner;MI-023;MI-023-LARGE;Create Your Own - Flame-seared Salmon;Large;Create Your Own Bowl;8.5;8.130240558197874;;9.07705483422396;;41;;;;;178.05;misecast-demand-p50p90-v1;True
FC-32c605ab-fbe7-4d42-a198-fb448582ab1a;2026-08-02;2026-08-05;3;Dinner;MI-023;MI-023-LARGE;Create Your Own - Flame-seared Salmon;Large;Create Your Own Bowl;7.75;8.04974151463719;;9.070586566047163;;36;;;;;176.29;misecast-demand-p50p90-v1;True
FC-898ecc0f-6bb9-4c61-a132-606c30d34195;2026-08-02;2026-08-06;4;Dinner;MI-023;MI-023-LARGE;Create Your Own - Flame-seared Salmon;Large;Create Your Own Bowl;8.0;8.039571660193609;;9.058141607851804;;50;;;;;176.07;misecast-demand-p50p90-v1;True
FC-34648f50-4eca-4859-bf28-4ec4228ba6ca;2026-08-02;2026-08-07;5;Dinner;MI-023;MI-023-LARGE;Create Your Own - Flame-seared Salmon;Large;Create Your Own Bowl;8.0;8.068232814263117;;9.18850956941668;;62;;;;;176.69;misecast-demand-p50p90-v1;True
FC-511d7243-2976-4078-be3a-6916eb6bfd96;2026-08-02;2026-08-08;6;Dinner;MI-023;MI-023-LARGE;Create Your Own - Flame-seared Salmon;Large;Create Your Own Bowl;10.0;9.992089191452264;;10.942725500691738;;83;;;;;218.83;misecast-demand-p50p90-v1;True
FC-33419453-cce3-47bc-a6a2-6c2bd962044a;2026-08-02;2026-08-09;7;Dinner;MI-023;MI-023-LARGE;Create Your Own - Flame-seared Salmon;Large;Create Your Own Bowl;9.5;9.479065379784492;;10.636654042192722;;47;;;;;207.59;misecast-demand-p50p90-v1;True
FC-794bc547-badf-4850-bc8f-819c04dd9b5b;2026-08-02;2026-08-10;8;Dinner;MI-023;MI-023-LARGE;Create Your Own - Flame-seared Salmon;Large;Create Your Own Bowl;8.75;8.350361812669743;;9.512993351417535;;35;;;;;182.87;misecast-demand-p50p90-v1;True
FC-2151e99f-3f7f-4e2c-9064-3c7bfa13a97a;2026-08-02;2026-08-11;9;Dinner;MI-023;MI-023-LARGE;Create Your Own - Flame-seared Salmon;Large;Create Your Own Bowl;8.5;8.146906241634703;;9.168337761400034;;47;;;;;178.42;misecast-demand-p50p90-v1;True
FC-55ad7910-bac0-4cc1-92ba-5143a5c8c34f;2026-08-02;2026-08-02;0;Lunch;MI-023;MI-023-LARGE;Create Your Own - Flame-seared Salmon;Large;Create Your Own Bowl;5.75;6.021637614640576;;6.90509831329731;;32;;;;;131.87;misecast-demand-p50p90-v1;True
FC-a99e26e1-e7d9-4ae3-a3b8-8cac15f0881a;2026-08-02;2026-08-03;1;Lunch;MI-023;MI-023-LARGE;Create Your Own - Flame-seared Salmon;Large;Create Your Own Bowl;5.5;6.047170928132687;;6.646303284986661;;22;;;;;132.43;misecast-demand-p50p90-v1;True
FC-022414b5-41bb-4159-a1fa-7df739ab806a;2026-08-02;2026-08-04;2;Lunch;MI-023;MI-023-LARGE;Create Your Own - Flame-seared Salmon;Large;Create Your Own Bowl;5.5;6.017899840871064;;6.643830693500859;;29;;;;;131.79;misecast-demand-p50p90-v1;True
FC-4703b27c-0df4-4d0f-86d3-742e01064aab;2026-08-02;2026-08-05;3;Lunch;MI-023;MI-023-LARGE;Create Your Own - Flame-seared Salmon;Large;Create Your Own Bowl;6.0;5.989632332925343;;6.72171482431666;;22;;;;;131.17;misecast-demand-p50p90-v1;True
FC-bca23d0e-c9dd-4d5e-9e9b-8f9e4aa15912;2026-08-02;2026-08-06;4;Lunch;MI-023;MI-023-LARGE;Create Your Own - Flame-seared Salmon;Large;Create Your Own Bowl;5.75;5.954989180322161;;6.67842819012682;;36;;;;;130.41;misecast-demand-p50p90-v1;True
FC-d96869d9-bbcf-40b8-9a78-af350c507b63;2026-08-02;2026-08-07;5;Lunch;MI-023;MI-023-LARGE;Create Your Own - Flame-seared Salmon;Large;Create Your Own Bowl;5.75;5.9791854753614135;;6.657197862994867;;37;;;;;130.94;misecast-demand-p50p90-v1;True
FC-a26e9bca-53c7-4eaa-93aa-ae23d1e9dc7f;2026-08-02;2026-08-08;6;Lunch;MI-023;MI-023-LARGE;Create Your Own - Flame-seared Salmon;Large;Create Your Own Bowl;6.75;6.053861327317364;;7.272769068747438;;39;;;;;132.58;misecast-demand-p50p90-v1;True
FC-551c14c6-7a25-43c1-be68-58ca99156fc9;2026-08-02;2026-08-09;7;Lunch;MI-023;MI-023-LARGE;Create Your Own - Flame-seared Salmon;Large;Create Your Own Bowl;5.75;6.019397126424933;;6.9284086816968955;;30;;;;;131.82;misecast-demand-p50p90-v1;True
FC-79596100-804e-4362-963b-c9c4995c7a2c;2026-08-02;2026-08-10;8;Lunch;MI-023;MI-023-LARGE;Create Your Own - Flame-seared Salmon;Large;Create Your Own Bowl;5.5;6.0331564204958985;;6.639906564367168;;24;;;;;132.13;misecast-demand-p50p90-v1;True
FC-cac316de-c43a-4236-bf99-ec0171bd5fb6;2026-08-02;2026-08-11;9;Lunch;MI-023;MI-023-LARGE;Create Your Own - Flame-seared Salmon;Large;Create Your Own Bowl;5.5;6.032111484324228;;6.659210365751192;;26;;;;;132.1;misecast-demand-p50p90-v1;True
FC-a0479c0b-0b34-49f8-a2bc-6800c04e5309;2026-08-02;2026-08-02;0;Dinner;MI-024;MI-024-SMALL;Create Your Own - Flame-seared Wagyu;Small;Create Your Own Bowl;9.75;9.426461693289244;;10.851484826880027;;60;;;;;178.16;misecast-demand-p50p90-v1;True
FC-41397621-892e-4883-a092-c352c9d1f6e7;2026-08-02;2026-08-03;1;Dinner;MI-024;MI-024-SMALL;Create Your Own - Flame-seared Wagyu;Small;Create Your Own Bowl;8.0;7.932955454210395;;9.00472032175504;;38;;;;;149.93;misecast-demand-p50p90-v1;True
FC-1b5c1a49-1237-4955-b9a8-8f151c4e7987;2026-08-02;2026-08-04;2;Dinner;MI-024;MI-024-SMALL;Create Your Own - Flame-seared Wagyu;Small;Create Your Own Bowl;7.75;7.960397398696138;;9.005326920136307;;41;;;;;150.45;misecast-demand-p50p90-v1;True
FC-058dbb8b-70e2-4b3b-9b82-3707bd02a5e9;2026-08-02;2026-08-05;3;Dinner;MI-024;MI-024-SMALL;Create Your Own - Flame-seared Wagyu;Small;Create Your Own Bowl;7.5;7.905566957059641;;8.966303747674672;;36;;;;;149.42;misecast-demand-p50p90-v1;True
FC-886b5a83-bb25-46e0-a540-1dcbef3670c2;2026-08-02;2026-08-06;4;Dinner;MI-024;MI-024-SMALL;Create Your Own - Flame-seared Wagyu;Small;Create Your Own Bowl;8.0;7.994843846766997;;9.05309474046063;;50;;;;;151.1;misecast-demand-p50p90-v1;True
FC-04ecb981-ea80-4bb2-8750-fbd708a474b6;2026-08-02;2026-08-07;5;Dinner;MI-024;MI-024-SMALL;Create Your Own - Flame-seared Wagyu;Small;Create Your Own Bowl;8.25;8.035623168420974;;9.100599286368043;;62;;;;;151.87;misecast-demand-p50p90-v1;True
FC-a0dc2d0c-0145-4208-8bba-aba9dbd6ed51;2026-08-02;2026-08-08;6;Dinner;MI-024;MI-024-SMALL;Create Your Own - Flame-seared Wagyu;Small;Create Your Own Bowl;8.5;9.019179955839885;;10.812616965577275;;83;;;;;170.46;misecast-demand-p50p90-v1;True
FC-9e072032-e2da-4272-afcd-2f955b6fdede;2026-08-02;2026-08-09;7;Dinner;MI-024;MI-024-SMALL;Create Your Own - Flame-seared Wagyu;Small;Create Your Own Bowl;9.75;9.409271526014862;;10.726691240537138;;47;;;;;177.84;misecast-demand-p50p90-v1;True
FC-61b818ce-e9f5-487d-975b-32b8d1d93806;2026-08-02;2026-08-10;8;Dinner;MI-024;MI-024-SMALL;Create Your Own - Flame-seared Wagyu;Small;Create Your Own Bowl;8.0;7.937089142296521;;9.040136098530391;;35;;;;;150.01;misecast-demand-p50p90-v1;True
FC-d7f641c8-a20d-4715-97b6-04a2677d124b;2026-08-02;2026-08-11;9;Dinner;MI-024;MI-024-SMALL;Create Your Own - Flame-seared Wagyu;Small;Create Your Own Bowl;7.75;7.936426028716146;;9.069617728545504;;47;;;;;150.0;misecast-demand-p50p90-v1;True
FC-ec7c9a38-58ec-449f-93f0-d6e5246bffc3;2026-08-02;2026-08-02;0;Lunch;MI-024;MI-024-SMALL;Create Your Own - Flame-seared Wagyu;Small;Create Your Own Bowl;6.5;6.027580787879675;;7.0941856105389;;32;;;;;113.92;misecast-demand-p50p90-v1;True
FC-2e53855f-7411-4c91-ada0-8e69748f39c8;2026-08-02;2026-08-03;1;Lunch;MI-024;MI-024-SMALL;Create Your Own - Flame-seared Wagyu;Small;Create Your Own Bowl;5.5;5.856363447467334;;6.859834335998413;;22;;;;;110.69;misecast-demand-p50p90-v1;True
FC-c8506ce2-e600-4eea-979b-744ed9971ebd;2026-08-02;2026-08-04;2;Lunch;MI-024;MI-024-SMALL;Create Your Own - Flame-seared Wagyu;Small;Create Your Own Bowl;5.75;6.0008982679485285;;6.837205769863187;;29;;;;;113.42;misecast-demand-p50p90-v1;True
FC-d65a303c-15e9-4f3f-a455-f424d201c6d2;2026-08-02;2026-08-05;3;Lunch;MI-024;MI-024-SMALL;Create Your Own - Flame-seared Wagyu;Small;Create Your Own Bowl;6.0;5.890590273859639;;6.864169375147704;;22;;;;;111.33;misecast-demand-p50p90-v1;True
FC-162c5ea6-809c-4d2e-a1c2-b69c99725dea;2026-08-02;2026-08-06;4;Lunch;MI-024;MI-024-SMALL;Create Your Own - Flame-seared Wagyu;Small;Create Your Own Bowl;5.75;6.010702684811358;;6.852306967526326;;36;;;;;113.6;misecast-demand-p50p90-v1;True
FC-2bb82221-398f-45b9-8156-75e444c7b594;2026-08-02;2026-08-07;5;Lunch;MI-024;MI-024-SMALL;Create Your Own - Flame-seared Wagyu;Small;Create Your Own Bowl;6.0;5.940290289304129;;6.863373446278336;;37;;;;;112.27;misecast-demand-p50p90-v1;True
FC-4f883acc-5389-4c29-91cb-809b1e02a9b6;2026-08-02;2026-08-08;6;Lunch;MI-024;MI-024-SMALL;Create Your Own - Flame-seared Wagyu;Small;Create Your Own Bowl;6.0;6.0355067299286835;;7.034320048281825;;39;;;;;114.07;misecast-demand-p50p90-v1;True
FC-0ccb15d5-65c8-4d5f-9445-e0cb31e3cdd8;2026-08-02;2026-08-09;7;Lunch;MI-024;MI-024-SMALL;Create Your Own - Flame-seared Wagyu;Small;Create Your Own Bowl;6.5;6.0295884592801094;;7.127291641814323;;30;;;;;113.96;misecast-demand-p50p90-v1;True
FC-dbcdaee8-244a-4f11-8d45-e434ffa6b755;2026-08-02;2026-08-10;8;Lunch;MI-024;MI-024-SMALL;Create Your Own - Flame-seared Wagyu;Small;Create Your Own Bowl;5.5;5.8182406404395435;;6.845393571556979;;24;;;;;109.96;misecast-demand-p50p90-v1;True
FC-71e2ad01-32bd-49a1-bb8a-b362524f822f;2026-08-02;2026-08-11;9;Lunch;MI-024;MI-024-SMALL;Create Your Own - Flame-seared Wagyu;Small;Create Your Own Bowl;5.75;5.968835137644107;;6.862532949255584;;26;;;;;112.81;misecast-demand-p50p90-v1;True
FC-a025ca14-c92d-4674-87ac-b295ddaf5bc2;2026-08-02;2026-08-02;0;Dinner;MI-024;MI-024-LARGE;Create Your Own - Flame-seared Wagyu;Large;Create Your Own Bowl;9.75;9.273946499594013;;10.834060270147774;;60;;;;;203.1;misecast-demand-p50p90-v1;True
FC-628a966b-7eea-49cd-9fe6-2497fa3a477e;2026-08-02;2026-08-03;1;Dinner;MI-024;MI-024-LARGE;Create Your Own - Flame-seared Wagyu;Large;Create Your Own Bowl;8.0;7.907087542264012;;8.946230573596731;;38;;;;;173.17;misecast-demand-p50p90-v1;True
FC-5e03d444-4cad-4d67-98ca-f3e1345c77b3;2026-08-02;2026-08-04;2;Dinner;MI-024;MI-024-LARGE;Create Your Own - Flame-seared Wagyu;Large;Create Your Own Bowl;8.0;7.945455380257162;;8.961129211896083;;41;;;;;174.01;misecast-demand-p50p90-v1;True
FC-4374182f-adf9-4801-8f85-1b0c41b0fba5;2026-08-02;2026-08-05;3;Dinner;MI-024;MI-024-LARGE;Create Your Own - Flame-seared Wagyu;Large;Create Your Own Bowl;7.75;7.9168805391424275;;9.01924413460562;;36;;;;;173.38;misecast-demand-p50p90-v1;True
FC-e3181688-086b-4886-963b-0f201ea98b95;2026-08-02;2026-08-06;4;Dinner;MI-024;MI-024-LARGE;Create Your Own - Flame-seared Wagyu;Large;Create Your Own Bowl;8.25;7.9414035897355735;;9.010754951789444;;50;;;;;173.92;misecast-demand-p50p90-v1;True
FC-9eb41e7a-4389-42f6-bc92-15206123aa3e;2026-08-02;2026-08-07;5;Dinner;MI-024;MI-024-LARGE;Create Your Own - Flame-seared Wagyu;Large;Create Your Own Bowl;8.75;8.001480389894795;;9.54726769238793;;62;;;;;175.23;misecast-demand-p50p90-v1;True
FC-634c7790-01ae-4f6f-a633-d5fd684c83b7;2026-08-02;2026-08-08;6;Dinner;MI-024;MI-024-LARGE;Create Your Own - Flame-seared Wagyu;Large;Create Your Own Bowl;8.75;9.404500858809724;;10.641776381306858;;83;;;;;205.96;misecast-demand-p50p90-v1;True
FC-f0368a71-c225-4d78-9548-8e238be77813;2026-08-02;2026-08-09;7;Dinner;MI-024;MI-024-LARGE;Create Your Own - Flame-seared Wagyu;Large;Create Your Own Bowl;9.75;9.256140266249288;;10.707182517858547;;47;;;;;202.71;misecast-demand-p50p90-v1;True
FC-d0d409b4-f5d7-43db-a6a7-e7f841741d78;2026-08-02;2026-08-10;8;Dinner;MI-024;MI-024-LARGE;Create Your Own - Flame-seared Wagyu;Large;Create Your Own Bowl;8.0;7.886654541187892;;9.02526672968615;;35;;;;;172.72;misecast-demand-p50p90-v1;True
FC-e557d60b-230a-4d48-b740-db2cc3f7030e;2026-08-02;2026-08-11;9;Dinner;MI-024;MI-024-LARGE;Create Your Own - Flame-seared Wagyu;Large;Create Your Own Bowl;8.0;7.932741706335425;;9.05186695007924;;47;;;;;173.73;misecast-demand-p50p90-v1;True
FC-1cfa78ea-fc5c-4bef-afa5-d6c5d0deac21;2026-08-02;2026-08-02;0;Lunch;MI-024;MI-024-LARGE;Create Your Own - Flame-seared Wagyu;Large;Create Your Own Bowl;6.0;5.988020426158675;;6.800670246980111;;32;;;;;131.14;misecast-demand-p50p90-v1;True
FC-9f4833e1-b7fc-4237-8652-2c8d0e61dcdb;2026-08-02;2026-08-03;1;Lunch;MI-024;MI-024-LARGE;Create Your Own - Flame-seared Wagyu;Large;Create Your Own Bowl;5.5;5.507917703802599;;6.458792027499895;;22;;;;;120.62;misecast-demand-p50p90-v1;True
FC-86855cdb-940b-4dcb-b58b-b4353327c17a;2026-08-02;2026-08-04;2;Lunch;MI-024;MI-024-LARGE;Create Your Own - Flame-seared Wagyu;Large;Create Your Own Bowl;5.75;5.684091946697743;;6.478698417002168;;29;;;;;124.48;misecast-demand-p50p90-v1;True
FC-10f5a0f2-1376-4555-a906-0369af2bd980;2026-08-02;2026-08-05;3;Lunch;MI-024;MI-024-LARGE;Create Your Own - Flame-seared Wagyu;Large;Create Your Own Bowl;5.75;5.618947668172003;;6.4956266090041845;;22;;;;;123.05;misecast-demand-p50p90-v1;True
FC-f56c11bf-a1bd-4d46-aa35-3fadd1c29465;2026-08-02;2026-08-06;4;Lunch;MI-024;MI-024-LARGE;Create Your Own - Flame-seared Wagyu;Large;Create Your Own Bowl;5.25;5.518945578736016;;6.470843360354928;;36;;;;;120.86;misecast-demand-p50p90-v1;True
FC-dabdc22d-90f2-4ffc-8a84-0de1f322c3db;2026-08-02;2026-08-07;5;Lunch;MI-024;MI-024-LARGE;Create Your Own - Flame-seared Wagyu;Large;Create Your Own Bowl;5.5;5.520039637495126;;6.446051855064708;;37;;;;;120.89;misecast-demand-p50p90-v1;True
FC-f2cee8e6-8c1e-482d-9761-db00a8c875b9;2026-08-02;2026-08-08;6;Lunch;MI-024;MI-024-LARGE;Create Your Own - Flame-seared Wagyu;Large;Create Your Own Bowl;6.0;5.978397198445656;;6.817265250012475;;39;;;;;130.93;misecast-demand-p50p90-v1;True
FC-bdfaaeb0-803a-4f1f-981a-7e8ca9ed8d64;2026-08-02;2026-08-09;7;Lunch;MI-024;MI-024-LARGE;Create Your Own - Flame-seared Wagyu;Large;Create Your Own Bowl;6.0;5.991437413899369;;6.794196885386274;;30;;;;;131.21;misecast-demand-p50p90-v1;True
FC-4dd45a92-9de2-451a-b437-d118b6f2f48f;2026-08-02;2026-08-10;8;Lunch;MI-024;MI-024-LARGE;Create Your Own - Flame-seared Wagyu;Large;Create Your Own Bowl;5.5;5.488679702626254;;6.430585173973163;;24;;;;;120.2;misecast-demand-p50p90-v1;True
FC-808faa65-4cc8-4fe5-b26f-2a2f75689b41;2026-08-02;2026-08-11;9;Lunch;MI-024;MI-024-LARGE;Create Your Own - Flame-seared Wagyu;Large;Create Your Own Bowl;5.75;5.6719928607089125;;6.503868150279446;;26;;;;;124.22;misecast-demand-p50p90-v1;True
FC-a3e4b399-a10b-41fb-973f-ee57d36a9ef7;2026-08-02;2026-08-02;0;Dinner;MI-025;MI-025-SMALL;Create Your Own - No Protein;Small;Create Your Own Bowl;8.25;8.05573705077185;;9.365992184254692;;60;;;;;103.92;misecast-demand-p50p90-v1;True
FC-e28e61e2-8a95-4409-8ea1-c8929907e4c5;2026-08-02;2026-08-03;1;Dinner;MI-025;MI-025-SMALL;Create Your Own - No Protein;Small;Create Your Own Bowl;6.75;6.812447696022064;;7.7053722486216945;;38;;;;;87.88;misecast-demand-p50p90-v1;True
FC-6e810e31-99d2-453d-9168-ccb270643c57;2026-08-02;2026-08-04;2;Dinner;MI-025;MI-025-SMALL;Create Your Own - No Protein;Small;Create Your Own Bowl;7.25;7.080754211480299;;8.431001617689917;;41;;;;;91.34;misecast-demand-p50p90-v1;True
FC-1dd17429-ed58-4a3d-95a0-e2071b64c19c;2026-08-02;2026-08-05;3;Dinner;MI-025;MI-025-SMALL;Create Your Own - No Protein;Small;Create Your Own Bowl;7.25;7.210116801070573;;8.575973356601342;;36;;;;;93.01;misecast-demand-p50p90-v1;True
FC-4c10fa3c-56de-472b-9439-7a3fda2b083e;2026-08-02;2026-08-06;4;Dinner;MI-025;MI-025-SMALL;Create Your Own - No Protein;Small;Create Your Own Bowl;6.75;6.683676643549662;;7.837339563409639;;50;;;;;86.22;misecast-demand-p50p90-v1;True
FC-36e5a94a-34af-42a8-81a3-f4832ae39b10;2026-08-02;2026-08-07;5;Dinner;MI-025;MI-025-SMALL;Create Your Own - No Protein;Small;Create Your Own Bowl;7.5;7.203184272175624;;8.54476757861588;;62;;;;;92.92;misecast-demand-p50p90-v1;True
FC-3e5be610-2b43-4101-ad63-b9db49e8a473;2026-08-02;2026-08-08;6;Dinner;MI-025;MI-025-SMALL;Create Your Own - No Protein;Small;Create Your Own Bowl;8.5;8.85756877817056;;10.631499260710658;;83;;;;;114.26;misecast-demand-p50p90-v1;True
FC-15d3e962-f3c3-4a73-bd85-cb1ccd850b88;2026-08-02;2026-08-09;7;Dinner;MI-025;MI-025-SMALL;Create Your Own - No Protein;Small;Create Your Own Bowl;8.25;7.939996830797865;;9.257188488632355;;47;;;;;102.43;misecast-demand-p50p90-v1;True
FC-4b556492-e154-404c-9480-04bd9fc8c1d5;2026-08-02;2026-08-10;8;Dinner;MI-025;MI-025-SMALL;Create Your Own - No Protein;Small;Create Your Own Bowl;6.75;6.763542962238959;;7.7675070621070175;;35;;;;;87.25;misecast-demand-p50p90-v1;True
FC-f3331c9c-a02a-4bb3-8aae-e76a4e188e99;2026-08-02;2026-08-11;9;Dinner;MI-025;MI-025-SMALL;Create Your Own - No Protein;Small;Create Your Own Bowl;7.25;7.067645374523566;;8.587252400929998;;47;;;;;91.17;misecast-demand-p50p90-v1;True
FC-75bff5f9-381b-47e8-a9e8-fe1f4a274bec;2026-08-02;2026-08-02;0;Lunch;MI-025;MI-025-SMALL;Create Your Own - No Protein;Small;Create Your Own Bowl;5.25;5.2806948871691235;;6.772292109771804;;32;;;;;68.12;misecast-demand-p50p90-v1;True
FC-06dbb121-a393-4d80-b8ed-b597e5f2afba;2026-08-02;2026-08-03;1;Lunch;MI-025;MI-025-SMALL;Create Your Own - No Protein;Small;Create Your Own Bowl;4.75;4.7911624953341425;;5.414839783156294;;22;;;;;61.81;misecast-demand-p50p90-v1;True
FC-4b305a4b-046c-47f5-89dc-50d3b45fcdb9;2026-08-02;2026-08-04;2;Lunch;MI-025;MI-025-SMALL;Create Your Own - No Protein;Small;Create Your Own Bowl;5.0;5.247037683570876;;6.579081403541081;;29;;;;;67.69;misecast-demand-p50p90-v1;True
FC-e4a43447-a460-4795-9976-54684007a4b6;2026-08-02;2026-08-05;3;Lunch;MI-025;MI-025-SMALL;Create Your Own - No Protein;Small;Create Your Own Bowl;4.75;4.791829312319453;;5.394556712240713;;22;;;;;61.81;misecast-demand-p50p90-v1;True
FC-567dd5ec-f836-4f89-8dbe-b7e23f5ad099;2026-08-02;2026-08-06;4;Lunch;MI-025;MI-025-SMALL;Create Your Own - No Protein;Small;Create Your Own Bowl;4.5;4.767804422807257;;5.397314869760346;;36;;;;;61.5;misecast-demand-p50p90-v1;True
FC-d7352205-26d7-4cde-899d-17363911688d;2026-08-02;2026-08-07;5;Lunch;MI-025;MI-025-SMALL;Create Your Own - No Protein;Small;Create Your Own Bowl;4.5;4.766606298524227;;5.393037969433176;;37;;;;;61.49;misecast-demand-p50p90-v1;True
FC-2932fc38-fd94-4277-a841-6fbc2d9d222e;2026-08-02;2026-08-08;6;Lunch;MI-025;MI-025-SMALL;Create Your Own - No Protein;Small;Create Your Own Bowl;5.0;5.110074805701684;;6.78339788598705;;39;;;;;65.92;misecast-demand-p50p90-v1;True
FC-6e0040e9-c193-4438-ac48-f63f98cb80a5;2026-08-02;2026-08-09;7;Lunch;MI-025;MI-025-SMALL;Create Your Own - No Protein;Small;Create Your Own Bowl;5.25;5.282929967774554;;6.74850371859212;;30;;;;;68.15;misecast-demand-p50p90-v1;True
FC-5e703599-a0e8-4f7c-9d60-598741548714;2026-08-02;2026-08-10;8;Lunch;MI-025;MI-025-SMALL;Create Your Own - No Protein;Small;Create Your Own Bowl;4.75;4.736042128935203;;5.337174625256151;;24;;;;;61.09;misecast-demand-p50p90-v1;True
FC-c36a9330-8cba-4f8e-8c1d-9ff407341877;2026-08-02;2026-08-11;9;Lunch;MI-025;MI-025-SMALL;Create Your Own - No Protein;Small;Create Your Own Bowl;5.0;5.221318257289957;;6.594232632303769;;26;;;;;67.36;misecast-demand-p50p90-v1;True
FC-5cfc3b37-633b-4517-9d0f-7820c996bd4a;2026-08-02;2026-08-02;0;Dinner;MI-025;MI-025-LARGE;Create Your Own - No Protein;Large;Create Your Own Bowl;8.25;8.272775508315792;;9.276061025361027;;60;;;;;131.54;misecast-demand-p50p90-v1;True
FC-b0d1c72a-e81d-493e-aa67-2db28e2202ff;2026-08-02;2026-08-03;1;Dinner;MI-025;MI-025-LARGE;Create Your Own - No Protein;Large;Create Your Own Bowl;7.25;7.2664908743708745;;8.285697796622125;;38;;;;;115.54;misecast-demand-p50p90-v1;True
FC-3a5986cb-567f-4b8f-97ab-9469b5e0ddd8;2026-08-02;2026-08-04;2;Dinner;MI-025;MI-025-LARGE;Create Your Own - No Protein;Large;Create Your Own Bowl;7.5;7.446753018355673;;8.300692645484395;;41;;;;;118.4;misecast-demand-p50p90-v1;True
FC-7b921a46-6932-40eb-b42b-d425eb8f0373;2026-08-02;2026-08-05;3;Dinner;MI-025;MI-025-LARGE;Create Your Own - No Protein;Large;Create Your Own Bowl;7.5;7.501606238082859;;8.387633709381053;;36;;;;;119.28;misecast-demand-p50p90-v1;True
FC-438a7edb-cfb4-4255-a711-5f3a4b2d7e49;2026-08-02;2026-08-06;4;Dinner;MI-025;MI-025-LARGE;Create Your Own - No Protein;Large;Create Your Own Bowl;6.75;6.417293834070894;;7.224852192834914;;50;;;;;102.03;misecast-demand-p50p90-v1;True
FC-9b0e3ddd-c24c-48c8-8b9e-9b6b8a4b7540;2026-08-02;2026-08-07;5;Dinner;MI-025;MI-025-LARGE;Create Your Own - No Protein;Large;Create Your Own Bowl;7.5;7.394821001995926;;8.368411795790763;;62;;;;;117.58;misecast-demand-p50p90-v1;True
FC-e13d4d22-7287-4e6b-8cba-4aac2239b4b2;2026-08-02;2026-08-08;6;Dinner;MI-025;MI-025-LARGE;Create Your Own - No Protein;Large;Create Your Own Bowl;9.0;9.198640158750901;;10.362415535359297;;83;;;;;146.26;misecast-demand-p50p90-v1;True
FC-df28ba68-61f2-4109-8fd5-0d005c6b86a0;2026-08-02;2026-08-09;7;Dinner;MI-025;MI-025-LARGE;Create Your Own - No Protein;Large;Create Your Own Bowl;8.25;8.080072137013197;;9.158245132888888;;47;;;;;128.47;misecast-demand-p50p90-v1;True
FC-65ebc74b-30bd-4f30-9d7d-f80c0efcf968;2026-08-02;2026-08-10;8;Dinner;MI-025;MI-025-LARGE;Create Your Own - No Protein;Large;Create Your Own Bowl;7.25;7.231072147119074;;8.333624410946165;;35;;;;;114.97;misecast-demand-p50p90-v1;True
FC-018dd502-668f-482e-af21-17f6814d2447;2026-08-02;2026-08-11;9;Dinner;MI-025;MI-025-LARGE;Create Your Own - No Protein;Large;Create Your Own Bowl;7.5;7.434278224660287;;8.382132169236403;;47;;;;;118.21;misecast-demand-p50p90-v1;True
FC-4dfb7824-9a47-46b7-b0e4-f58e5bf2dd10;2026-08-02;2026-08-02;0;Lunch;MI-025;MI-025-LARGE;Create Your Own - No Protein;Large;Create Your Own Bowl;5.5;5.280048947005133;;6.360350788423764;;32;;;;;83.95;misecast-demand-p50p90-v1;True
FC-36b764b9-60fa-46c2-ae74-8d20cad01ace;2026-08-02;2026-08-03;1;Lunch;MI-025;MI-025-LARGE;Create Your Own - No Protein;Large;Create Your Own Bowl;4.5;4.5075226700062005;;5.035518809622223;;22;;;;;71.67;misecast-demand-p50p90-v1;True
FC-0f15dc7a-58bf-4d2f-8466-51bdb249b9a8;2026-08-02;2026-08-04;2;Lunch;MI-025;MI-025-LARGE;Create Your Own - No Protein;Large;Create Your Own Bowl;4.25;4.522799237154627;;5.059994893256661;;29;;;;;71.91;misecast-demand-p50p90-v1;True
FC-3c443444-f22b-46b5-9092-b0b0448cd398;2026-08-02;2026-08-05;3;Lunch;MI-025;MI-025-LARGE;Create Your Own - No Protein;Large;Create Your Own Bowl;4.5;4.496544174649284;;5.030636512474512;;22;;;;;71.5;misecast-demand-p50p90-v1;True
FC-22861dee-514e-4a0e-a5c6-a350b596140f;2026-08-02;2026-08-06;4;Lunch;MI-025;MI-025-LARGE;Create Your Own - No Protein;Large;Create Your Own Bowl;4.75;4.5756834081585405;;5.015102030693997;;36;;;;;72.75;misecast-demand-p50p90-v1;True
FC-09073649-4e52-4a99-baa8-e1ef083db77b;2026-08-02;2026-08-07;5;Lunch;MI-025;MI-025-LARGE;Create Your Own - No Protein;Large;Create Your Own Bowl;4.25;4.528146966456753;;5.05315851411555;;37;;;;;72.0;misecast-demand-p50p90-v1;True
FC-be298a00-2e53-4f08-a56d-4cac836b10f1;2026-08-02;2026-08-08;6;Lunch;MI-025;MI-025-LARGE;Create Your Own - No Protein;Large;Create Your Own Bowl;4.75;4.841714257421718;;5.070309503971325;;39;;;;;76.98;misecast-demand-p50p90-v1;True
